length,gene.name,TSS,gene.body,condition,biotype,pausing_ratio,log2_pausing_ratio,baseMean_90min_0h,baseMean_8h_0h,promoter_type_NA,promoter_type_1,promoter_type_2,promoter_type_3,promoter_type_4,promoter_coordinate_1,promoter_coordinate_2,promoter_coordinate_3,promoter_coordinate_4
13060,GSTA3,0.16668477,0.1261411286,D8L4Y_90min,protein_coding,1.3214149250920844,0.4020835448442721,0.012117419545085122,0.018407902343981722,NA,GC_box,Initiator,NA,NA,chr6:52909697-52909698,chr6:52909697-52909698,NA,NA
17357,GSTA4,0.508304625,0.1291639097,D8L4Y_90min,protein_coding,3.935345609935497,1.9764903416653994,1.955118230620273,2.0231772785712376,NA,GC_box,NA,NA,NA,chr6:52995283-52995284,NA,NA,NA
48883,FBXO9,0.08237853571,0.2798145109,D8L4Y_90min,protein_coding,0.2944040873542846,-1.7641303937206212,82.70107086543122,81.15294362794761,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
60546,CILK1,1.077260637,0.1361393989,D8L4Y_90min,protein_coding,7.912923413091402,2.984210793861517,43.50137731250573,43.90451539305736,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
21881,GCM1,0.07689425,0.1042680187,D8L4Y_90min,protein_coding,0.7374672594598749,-0.43934909388263454,0.2097795238639445,0.2202771139011227,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
81782,ELOVL5,0.4231380682,0.1456343804,D8L4Y_90min,protein_coding,2.9054819819180553,1.5387775079481363,216.19964689383096,207.8269385615895,NA,CCAAT,NA,NA,NA,chr6:53348949-53348950,NA,NA,NA
119630,GCLC,0.1811215926,0.2365889496,D8L4Y_90min,protein_coding,0.7655538980422439,-0.38542414211207987,167.73612266729484,168.67431003686576,NA,GC_box,Initiator,NA,NA,chr6:53545021-53545022,chr6:53545021-53545022,NA,NA
17841,KLHL31,0.150694175,0.3920199294,D8L4Y_90min,protein_coding,0.38440437258034976,-1.379303348099039,5.5414576316101956,6.2194648942431465,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
129629,LRRC1,1.263366762,0.1770528689,D8L4Y_90min,protein_coding,7.135533978348317,2.835021395936442,299.86214137695526,340.8698207878345,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
336299,MLIP,0.1803249897,0.1243459813,D8L4Y_90min,protein_coding,1.4501875156298274,0.5362394591217718,27.927798210572927,37.74780674013946,NA,Initiator,NA,NA,NA,chr6:54111446-54111447,NA,NA,NA
82284,TINAG,0.079068,0.1106200702,D8L4Y_90min,protein_coding,0.7147708355006992,-0.4844473249971779,0.02166064555728844,0.08355743588892056,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
98329,FAM83B,1.360699642,0.1365189801,D8L4Y_90min,protein_coding,9.967109635622014,3.3171751978117108,115.67114401384761,120.86747180679454,NA,GC_box,Initiator,NA,NA,chr6:54846770-54846771,chr6:54846770-54846771,NA,NA
176158,HCRTR2,0.06668102727,0.1052213586,D8L4Y_90min,protein_coding,0.6337214055892261,-0.6580793477541125,0.2970155529119047,0.35431833651023803,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
75025,GFRAL,0.1599369684,0.1084608243,D8L4Y_90min,protein_coding,1.474605872048494,0.5603294070697319,0.045674504624856636,0.06145691579309725,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
144825,HMGCLL1,0.05498846667,0.1063533468,D8L4Y_90min,protein_coding,0.5170356018358983,-0.9516644703941473,0.059021378395575586,0.07443894723132871,NA,GC_box,NA,NA,NA,chr6:55579076-55579077,NA,NA,NA
121938,BMP5,0.08705242222,0.1028507869,D8L4Y_90min,protein_coding,0.8463952959799862,-0.24059648549450297,0.0063154935342457285,0.011760232853814561,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
337505,COL21A1,0.1293254538,0.1098217665,D8L4Y_90min,protein_coding,1.1775940045546434,0.23584223138077798,5.361510351555546,4.286749190172965,NA,GC_box,Initiator,NA,NA,chr6:56394127-56394128,chr6:56394127-56394128,NA,NA
496844,DST,1.211700697,0.2529251568,D8L4Y_90min,protein_coding,4.790748031276895,2.260250937121606,1973.6217428149182,2242.917687591607,NA,CCAAT,Initiator,TATA,NA,chr6:56642888-56642889,chr6:56642888-56642889,chr6:56642888-56642889,NA
72240,BEND6,0.5688731558,0.131910881,D8L4Y_90min,protein_coding,4.312556716227222,2.1085434303855193,10.326648528538621,11.35573950369703,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
12510,KIAA1586,1.366751659,0.2418645551,D8L4Y_90min,protein_coding,5.650896876704031,2.498479861666968,38.78293463725756,38.192721670293096,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
83462,ZNF451,0.192307012,0.243257581,D8L4Y_90min,protein_coding,0.7905488955758382,-0.3390733986247288,218.61719702823788,211.50050886880874,NA,GC_box,NA,NA,NA,chr6:57090191-57090192,NA,NA,NA
17508,BAG2,1.978109349,0.3224879832,D8L4Y_90min,protein_coding,6.133900957708615,2.616804872021268,72.37504681152579,67.05779755490254,NA,GC_box,Initiator,NA,NA,chr6:57172325-57172326,chr6:57172325-57172326,NA,NA
35316,RAB23,2.071744771,0.2436015427,D8L4Y_90min,protein_coding,8.50464552907776,3.0882511060710396,46.31372923078217,40.82480160544473,NA,GC_box,Initiator,NA,NA,chr6:57222250-57222251,chr6:57222250-57222251,NA,NA
332046,PRIM2,0.09158727895,0.1526482182,D8L4Y_90min,protein_coding,0.5999891779280527,-0.7369916159834327,598.231522907396,534.8910760528838,NA,Initiator,NA,NA,NA,chr6:57317629-57317630,NA,NA,NA
655992,KHDRBS2,0.0526471125,0.1003291447,D8L4Y_90min,protein_coding,0.5247439580734311,-0.9303144445327344,0.37237995317397615,0.5099158138683849,NA,CCAAT,GC_box,NA,NA,chr6:62286174-62286175,chr6:62286174-62286175,NA,NA
1559,FKBP1C,0.1285185692,0.1089638278,D8L4Y_90min,protein_coding,1.1794608522370575,0.23812753454113933,0,0,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
44033,LGSN,0.06069991,0.1029171062,D8L4Y_90min,protein_coding,0.5897941774814497,-0.7617165148751344,0.28720726389647244,0.13138627126365426,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
143535,PHF3,1.321523433,0.2365569432,D8L4Y_90min,protein_coding,5.5864918404982165,2.481942595567536,439.2443848400992,444.1307033602722,NA,Initiator,NA,NA,NA,chr6:63636122-63636123,NA,NA,NA
5099,ZC3H11C,0.08760507273,0.1213509585,D8L4Y_90min,protein_coding,0.7219149631191417,-0.47009918784639854,0.32957314630028106,0.30183865485899797,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
1987247,EYS,0.1118498733,0.1137659408,D8L4Y_90min,protein_coding,0.9831578107953377,-0.024505086685197984,1.291659966337046,1.2091435256363823,NA,TATA,NA,NA,NA,chr6:65707225-65707226,NA,NA,NA
755290,ADGRB3,0.08626297778,0.09957384366,D8L4Y_90min,protein_coding,0.8663216624894924,-0.2070253023653866,0.09366789887870046,0.12800852611179198,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
345913,COL19A1,0.1362339385,0.1055748935,D8L4Y_90min,protein_coding,1.2904009086213286,0.3678193594640849,0.07498413191809493,0.11348781068574404,NA,Initiator,NA,NA,NA,chr6:69867479-69867480,NA,NA,NA
194480,LMBRD1,0.06836554444,0.121728382,D8L4Y_90min,protein_coding,0.5616237012005959,-0.8323242744816285,75.54807746262196,85.70515599620425,NA,GC_box,NA,NA,NA,chr6:69796991-69796992,NA,NA,NA
87045,COL9A1,0.148544,0.1036614665,D8L4Y_90min,protein_coding,1.4329722028387475,0.5190106241041411,0.0330587788014996,0.03388400897667466,NA,GC_box,NA,NA,NA,chr6:70283265-70283266,NA,NA,NA
148234,FAM135A,2.394065349,0.1546917452,D8L4Y_90min,protein_coding,15.476361365661287,3.9519944154159776,229.54864304917797,223.64889602062877,NA,GC_box,NA,NA,NA,chr6:70413507-70413508,NA,NA,NA
22653,SDHAF4,1.849700658,0.2082325354,D8L4Y_90min,protein_coding,8.882860953725869,3.1510244084447536,16.495351584893267,16.07950645265775,NA,CCAAT,GC_box,NA,NA,chr6:70566929-70566930,chr6:70566929-70566930,NA,NA
194236,SMAP1,1.493173784,0.1356835253,D8L4Y_90min,protein_coding,11.0048274519589,3.4600646198392533,296.25370982857595,303.72490098709665,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
100382,B3GAT2,0.04126434286,0.1149933055,D8L4Y_90min,protein_coding,0.3588412619376351,-1.478582304490309,0.7441390322048824,0.7753759879870548,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
20249,OGFRL1,1.164401854,0.1150001364,D8L4Y_90min,protein_coding,10.125221503650321,3.339881564239923,16.579555978185102,17.967156091752212,NA,GC_box,Initiator,NA,NA,chr6:71288810-71288811,chr6:71288810-71288811,NA,NA
516601,RIMS1,0.03430727143,0.09938096971,D8L4Y_90min,protein_coding,0.34520966670088654,-1.5344552308740669,0.23692208717202512,0.2520867191443257,NA,GC_box,Initiator,NA,NA,chr6:71886970-71886971,chr6:71886970-71886971,NA,NA
577062,KCNQ5,0.0217553,0.1048829447,D8L4Y_90min,protein_coding,0.20742457281522153,-2.2693412799131796,0.22942462199141886,0.1502787272726667,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
1214,DPPA5,0.09807835,0.08962060909,D8L4Y_90min,protein_coding,1.0943727229247735,0.1301041768280578,0,0,NA,GC_box,NA,NA,NA,chr6:73354277-73354278,NA,NA,NA
1514,KHDC3L,0.06758183846,0.1165068852,D8L4Y_90min,protein_coding,0.5800673354539222,-0.7857077138077396,0,0,NA,GC_box,NA,NA,NA,chr6:73362657-73362658,NA,NA,NA
22739,DDX43,0.1211822737,0.10781347,D8L4Y_90min,protein_coding,1.123999382451933,0.1686412429131286,0.06509028884968852,0.029989541852161,NA,CCAAT,GC_box,NA,NA,chr6:73394827-73394828,chr6:73394827-73394828,NA,NA
26579,OOEP,0.1152498727,0.25123287,D8L4Y_90min,protein_coding,0.4587372372890538,-1.1242600741651283,0.6252289112478604,0.7653463158876663,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
38783,CGAS,0.0836508,0.1150101672,D8L4Y_90min,protein_coding,0.7273339569581984,-0.4593101620750607,0.4230763558916251,0.3257419902652631,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
47659,MTO1,1.244005382,0.1981397956,D8L4Y_90min,protein_coding,6.278422657260479,2.650402153005536,83.24713390847162,80.39959322807807,NA,TATA,NA,NA,NA,chr6:73461782-73461783,NA,NA,NA
36280,EEF1A1,0.1671110588,3.288912427,D8L4Y_90min,protein_coding,0.050810431262358444,-4.298731480462452,391.95155141958526,431.1159624533422,NA,GC_box,TATA,NA,NA,chr6:73521031-73521032,chr6:73521031-73521032,NA,NA
60614,SLC17A5,0.8418496742,0.172136272,D8L4Y_90min,protein_coding,4.890600129878496,2.290011510428145,53.00962436252632,56.30149418408962,NA,GC_box,Initiator,NA,NA,chr6:73653967-73653968,chr6:73653967-73653968,NA,NA
132532,CD109,0.9533955673,0.1667656839,D8L4Y_90min,protein_coding,5.716976928369134,2.5152524680931467,221.35326447083864,218.86779260322223,NA,GC_box,Initiator,NA,NA,chr6:73696202-73696203,chr6:73696202-73696203,NA,NA
121942,COL12A1,0.9031614086,0.1581993992,D8L4Y_90min,protein_coding,5.709006564925058,2.513239721324049,342.4395173330206,324.8732775738685,NA,TATA,NA,NA,NA,chr6:75206052-75206053,NA,NA,NA
12649,COX7A2,0.1756129231,0.6203280636,D8L4Y_90min,protein_coding,0.2830968537532404,-1.8206323792001144,49.00072605263782,48.63982930197233,NA,Initiator,NA,NA,NA,chr6:75243785-75243786,NA,NA,NA
32025,TMEM30A,1.664306966,0.1663803802,D8L4Y_90min,protein_coding,10.003024178688587,3.322364325688371,96.40574243096118,94.54316627448064,NA,CCAAT,GC_box,NA,NA,chr6:75284779-75284780,chr6:75284779-75284780,NA,NA
201942,FILIP1,0.07788485,0.1129915446,D8L4Y_90min,protein_coding,0.6892980379701793,-0.5368001860775715,0.9190412361001298,0.848237736390431,NA,Initiator,NA,NA,NA,chr6:75493779-75493780,NA,NA,NA
116773,SENP6,1.636046592,0.2189132943,D8L4Y_90min,protein_coding,7.473491261604024,2.9017823593647063,383.8862425804205,381.6667718935831,NA,Initiator,NA,NA,NA,chr6:75601879-75601880,NA,NA,NA
170337,MYO6,1.536677418,0.1483145035,D8L4Y_90min,protein_coding,10.360938288142535,3.373082754509736,250.9170160180839,263.327612739153,NA,GC_box,NA,NA,NA,chr6:75749238-75749239,NA,NA,NA
151565,IMPG1,0.07768354375,0.1142424137,D8L4Y_90min,protein_coding,0.6799886419941773,-0.5564174459883923,0.12046817158629043,0.11855750404935043,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
2568,HTR1B,0.1352000263,0.1243698095,D8L4Y_90min,protein_coding,1.0870807541117926,0.12045911536913846,0,0,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
276772,MEI4,0.0997673619,0.1065561836,D8L4Y_90min,protein_coding,0.9362888058614741,-0.09497448546689548,0.389529962361902,0.28997890262633286,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
78890,IRAK1BP1,0.6943453294,0.154639981,D8L4Y_90min,protein_coding,4.490076401393247,2.166739993512833,44.375869291215146,43.72499290679361,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
143869,PHIP,1.091745725,0.1654276168,D8L4Y_90min,protein_coding,6.599537284756434,2.722364875927304,418.05350425221553,407.83442451406927,NA,GC_box,NA,NA,NA,chr6:79078218-79078219,NA,NA,NA
33445,HMGN3,0.925559087,0.2035706104,D8L4Y_90min,protein_coding,4.546624314685457,2.184795799830819,67.05588713798785,66.40477922149404,NA,CCAAT,GC_box,Initiator,NA,chr6:79234633-79234634,chr6:79234633-79234634,chr6:79234633-79234634,NA
166471,SH3BGRL2,0.3594900566,0.1222003317,D8L4Y_90min,protein_coding,2.9418091718649566,1.5567036654461952,42.81698175184283,39.39854227779056,NA,Initiator,NA,NA,NA,chr6:79631328-79631329,NA,NA,NA
52468,LCA5,0.3607327778,0.1127980635,D8L4Y_90min,protein_coding,3.1980405213250847,1.6771882188508858,21.806617578444303,20.636331107299593,NA,CCAAT,Initiator,NA,NA,chr6:79537429-79537430,chr6:79537429-79537430,NA,NA
32740,ELOVL4,0.05422711,0.1105831674,D8L4Y_90min,protein_coding,0.49037399881891974,-1.0280456100868096,0.006048375384474167,0.020882367326214412,NA,GC_box,Initiator,NA,NA,chr6:79947550-79947551,chr6:79947550-79947551,NA,NA
38641,TTK,0.2965344419,0.1896557634,D8L4Y_90min,protein_coding,1.5635403669467394,0.6448164667475049,159.89433302656943,138.50905381389703,NA,CCAAT,GC_box,Initiator,NA,chr6:80004649-80004650,chr6:80004649-80004650,chr6:80004649-80004650,NA
239624,BCKDHB,1.484552933,0.1254206501,D8L4Y_90min,protein_coding,11.836590958636723,3.5651817269315687,259.00967361052267,234.8466189682749,NA,CCAAT,NA,NA,NA,chr6:80106670-80106671,NA,NA,NA
261336,TENT5A,1.611317234,0.1218199404,D8L4Y_90min,protein_coding,13.227040078243215,3.7254183490814197,36.928613115948174,37.95417396312741,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
77769,IBTK,1.476145865,0.1724768883,D8L4Y_90min,protein_coding,8.558514010482643,3.097360327489723,194.06745617201662,191.12632514260443,NA,CCAAT,Initiator,NA,NA,chr6:82247743-82247744,chr6:82247743-82247744,NA,NA
4215,TPBG,0.2177418519,0.6290249761,D8L4Y_90min,protein_coding,0.3461577205566862,-1.5304985691084965,5.296244374378909,5.863061463558535,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
173452,UBE3D,1.110545561,0.1372800693,D8L4Y_90min,protein_coding,8.089634326838148,3.0160744904450603,194.90230739888227,182.09464704150096,NA,GC_box,NA,NA,NA,chr6:83065830-83065831,NA,NA,NA
103685,DOP1A,0.3552616275,0.1498047658,D8L4Y_90min,protein_coding,2.3714974994473774,1.2457983472128142,65.2941416029479,67.21820060027594,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
5579,RWDD2A,1.389217437,0.3095780018,D8L4Y_90min,protein_coding,4.487455274349536,2.165897559928295,5.159556262689695,5.970536455968262,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
46613,PGM3,0.526872,0.2321383956,D8L4Y_90min,protein_coding,2.269646081761754,1.182467347782649,83.29996389356634,81.56666529673525,NA,GC_box,NA,NA,NA,chr6:83193256-83193257,NA,NA,NA
220650,ME1,0.8915942841,0.1472850816,D8L4Y_90min,protein_coding,6.053527447684151,2.5977760594582264,534.4072589050114,506.0424265889372,NA,GC_box,Initiator,NA,NA,chr6:83431044-83431045,chr6:83431044-83431045,NA,NA
13171,PRSS35,0.1650531118,0.1222802363,D8L4Y_90min,protein_coding,1.349793857079748,0.4327390931446699,0.49867777959251125,0.43605337610682565,NA,GC_box,Initiator,NA,NA,chr6:83512535-83512536,chr6:83512535-83512536,NA,NA
156812,SNAP91,0.09937961,0.1142213578,D8L4Y_90min,protein_coding,0.8700615358995495,-0.20081065438851786,0.01841224430319406,0.01217059922580388,NA,GC_box,Initiator,NA,NA,chr6:83709392-83709393,chr6:83709392-83709393,NA,NA
4156,RIPPLY2,0.06108804444,0.106325347,D8L4Y_90min,protein_coding,0.5745388673878488,-0.7995236008132389,0,0,NA,Initiator,NA,NA,NA,chr6:83853229-83853230,NA,NA,NA
107768,CYB5R4,1.89932482,0.1357256482,D8L4Y_90min,protein_coding,13.99385337398595,3.8067213753362785,125.63285898143091,120.44868159594932,NA,GC_box,NA,NA,NA,chr6:83859688-83859689,NA,NA,NA
57110,MRAP2,0.9188473708,0.112525048,D8L4Y_90min,protein_coding,8.165714097718048,3.02957905604885,9.211744721979864,8.898343808831322,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
103403,CEP162,0.3492991,0.1231620168,D8L4Y_90min,protein_coding,2.8360943501535774,1.5039055284287963,80.97248221643308,73.15381525029723,NA,Initiator,NA,NA,NA,chr6:84227614-84227615,NA,NA,NA
77248,TBX18,0.3286397805,0.145726112,D8L4Y_90min,protein_coding,2.255188009819407,1.1732477126502445,67.81414124555957,65.35620996020731,NA,CCAAT,NA,NA,NA,chr6:84764594-84764595,NA,NA,NA
46208,NT5E,0.8264845172,0.3107524585,D8L4Y_90min,protein_coding,2.659623422416142,1.4112219881802033,39.59985704075958,64.27718104618518,NA,GC_box,NA,NA,NA,chr6:85450082-85450083,NA,NA,NA
79152,HTR1E,0.09363800769,0.1079392621,D8L4Y_90min,protein_coding,0.8675064649158835,-0.20505358576438157,0.0063154935342457285,0.009122134472399849,NA,GC_box,NA,NA,NA,chr6:86937296-86937297,NA,NA,NA
9609,CGA,0.08937469231,0.1167659604,D8L4Y_90min,protein_coding,0.7654173528298236,-0.38568148607098973,0,0,NA,CCAAT,TATA,NA,NA,chr6:87095105-87095106,chr6:87095105-87095106,NA,NA
114141,ZNF292,0.1846628,0.2142961712,D8L4Y_90min,protein_coding,0.8617176824295962,-0.2147128066302827,357.5041619855608,349.554380663335,NA,GC_box,NA,NA,NA,chr6:87155568-87155569,NA,NA,NA
46299,GJB7,0.08834237143,0.2381813897,D8L4Y_90min,protein_coding,0.3709037534010156,-1.4308832274626362,0.089485768137665,0.14006743531764665,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
76570,RARS2,1.425328508,0.1823419781,D8L4Y_90min,protein_coding,7.816787570541333,2.966575831542864,199.5832775850716,190.15734697898847,NA,CCAAT,NA,NA,NA,chr6:87589976-87589977,NA,NA,NA
87757,ORC3,1.12949612,0.2433686922,D8L4Y_90min,protein_coding,4.641090477947681,2.214463823087519,163.38135204679935,144.700927503736,NA,CCAAT,GC_box,NA,NA,chr6:87590134-87590135,chr6:87590134-87590135,NA,NA
27374,AKIRIN2,2.453581979,0.2758428383,D8L4Y_90min,protein_coding,8.89485474453951,3.1529710460721336,84.37127195378811,83.76434215747865,NA,GC_box,NA,NA,NA,chr6:87702232-87702233,NA,NA,NA
18998,SPACA1,0.06207958889,0.08706935067,D8L4Y_90min,protein_coding,0.712990144204552,-0.4880459607223949,0.020450857084428935,0.00781987001593748,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
26484,CNR1,0.033258,0.106625943,D8L4Y_90min,protein_coding,0.31191283344617177,-1.6807851822257758,0.012630987068491457,0.012968072181970275,NA,Initiator,TATA,NA,NA,chr6:88166346-88166347,chr6:88166346-88166347,NA,NA
353722,RNGTT,0.7864949474,0.1397886352,D8L4Y_90min,protein_coding,5.6263153744561345,2.4921904229710967,675.5142963477731,668.4318884486288,NA,GC_box,NA,NA,NA,chr6:88963617-88963618,NA,NA,NA
4410,PNRC1,2.022764238,1.037931853,D8L4Y_90min,protein_coding,1.9488410844637605,0.9626164528310958,15.357099167117205,22.24399303009098,NA,GC_box,NA,NA,NA,chr6:89080750-89080751,NA,NA,NA
24123,SRSF12,0.2178560222,0.11303349,D8L4Y_90min,protein_coding,1.9273581856138389,0.9466247110152927,0.08972188312323137,0.08644031393429896,NA,GC_box,NA,NA,NA,chr6:89118070-89118071,NA,NA,NA
19511,PM20D2,2.00008463,0.2032611408,D8L4Y_90min,protein_coding,9.839975423379105,3.2986547122501486,53.007457787229605,56.624603304739956,NA,GC_box,NA,NA,NA,chr6:89146089-89146090,NA,NA,NA
53775,GABRR1,0.18506396,0.1133704288,D8L4Y_90min,protein_coding,1.6323829940387418,0.7069795859709823,0.058116464919005704,0.0820736126647511,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
60836,GABRR2,0.1548812667,0.1252197812,D8L4Y_90min,protein_coding,1.2368753979263463,0.30670017141530304,3.494506723666016,2.7742753958203856,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
26098,UBE2J1,1.664687291,0.1398489739,D8L4Y_90min,protein_coding,11.903464462959494,3.5733096210349644,42.14025425194371,44.768381154280355,NA,GC_box,Initiator,NA,NA,chr6:89352721-89352722,chr6:89352721-89352722,NA,NA
47658,RRAGD,0.5904795571,0.1270605,D8L4Y_90min,protein_coding,4.647231492871506,2.216371511708861,29.3087451298798,30.91968251315905,NA,Initiator,NA,NA,NA,chr6:89412265-89412266,NA,NA,NA
200683,ANKRD6,0.8247209765,0.1437266771,D8L4Y_90min,protein_coding,5.738120390316879,2.5205782373103207,112.36564158983789,117.30646905227457,NA,GC_box,Initiator,NA,NA,chr6:89433151-89433152,chr6:89433151-89433152,NA,NA
70606,LYRM2,2.265277381,0.1850770838,D8L4Y_90min,protein_coding,12.23964271799273,3.6134895404585206,27.256950186294144,27.17899882487178,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
177297,MDN1,1.193738675,0.1698399385,D8L4Y_90min,protein_coding,7.02860991085439,2.813239387303372,365.26991503013465,358.041775504393,NA,GC_box,NA,NA,NA,chr6:89819742-89819743,NA,NA,NA
44543,CASP8AP2,1.466050061,0.2425123918,D8L4Y_90min,protein_coding,6.045258347907647,2.595803995269423,101.97369940350023,94.86514427152036,NA,CCAAT,GC_box,NA,NA,chr6:89829908-89829909,chr6:89829908-89829909,NA,NA
27292,GJA10,0.1059931833,0.1089847112,D8L4Y_90min,protein_coding,0.9725509397872314,-0.040154278049445186,0.035251438419860136,0.024488859791108323,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
370316,BACH2,0.4738648909,0.1163178492,D8L4Y_90min,protein_coding,4.073879410246179,2.026403276127396,76.70842049430483,102.99535061288223,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
73514,MAP3K7,1.402700831,0.160996971,D8L4Y_90min,protein_coding,8.7125914375122,3.123101891957035,189.15751865564008,182.3104369113831,NA,GC_box,NA,NA,NA,chr6:90587066-90587067,NA,NA,NA
179668,EPHA7,0.1446047889,0.1016305055,D8L4Y_90min,protein_coding,1.4228482697057923,0.5087818233442298,0.043356042730497805,0.006058709772542561,NA,CCAAT,GC_box,NA,NA,chr6:93419553-93419554,chr6:93419553-93419554,NA,NA
31986,MANEA,1.120569025,0.1264310015,D8L4Y_90min,protein_coding,8.863087468305785,3.147809351071175,24.03473426371264,23.889894430569914,NA,GC_box,NA,NA,NA,chr6:95577535-95577536,NA,NA,NA
199639,FUT9,0.1108574455,0.1076788052,D8L4Y_90min,protein_coding,1.0295196468246102,0.041971361884667206,0.03457095938947772,0.024728305035784836,NA,Initiator,NA,NA,NA,chr6:96015973-96015974,NA,NA,NA
33682,UFL1,2.082891561,0.151374512,D8L4Y_90min,protein_coding,13.759856487596803,3.782393518000621,61.20301347594863,61.57119510169522,NA,GC_box,NA,NA,NA,chr6:96521838-96521839,NA,NA,NA
56079,FHL5,0.0707291375,0.105666561,D8L4Y_90min,protein_coding,0.6693615920745257,-0.5791423232374638,0.02500519037527975,0.039522042696550165,NA,Initiator,NA,NA,NA,chr6:96563127-96563128,NA,NA,NA
43353,GPR63,0.819240875,0.1361130096,D8L4Y_90min,protein_coding,6.0188285999077635,2.589482733239665,55.41815283678769,50.81701224908277,NA,GC_box,Initiator,NA,NA,chr6:96837476-96837477,chr6:96837476-96837477,NA,NA
8577,NDUFAF4,1.43457481,0.2583414712,D8L4Y_90min,protein_coding,5.553017884958146,2.47327204251687,37.10131367605853,37.11327595763971,NA,GC_box,NA,NA,NA,chr6:96897862-96897863,NA,NA,NA
216135,KLHL32,0.4491607959,0.1182093234,D8L4Y_90min,protein_coding,3.799707019556463,1.92588818231196,27.050302284606747,25.433768115960913,NA,TATA,NA,NA,NA,chr6:97010199-97010200,NA,NA,NA
141057,MMS22L,1.05497421,0.1761317161,D8L4Y_90min,protein_coding,5.989689042722045,2.5824811068257985,460.81160355736074,389.5681646329222,NA,GC_box,NA,NA,NA,chr6:97283215-97283216,NA,NA,NA
4885,POU3F2,0.0273774,0.1560676758,D8L4Y_90min,protein_coding,0.17542005325358986,-2.5111144150874556,0,0,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
79472,FBXL4,1.652476101,0.1539641458,D8L4Y_90min,protein_coding,10.732863111821972,3.4239630774344034,110.93819977589197,119.32074627541886,NA,GC_box,NA,NA,NA,chr6:98947944-98947945,NA,NA,NA
78895,FAXC,1.206657426,0.1146693651,D8L4Y_90min,protein_coding,10.522927592279832,3.3954642287267585,21.040687240945225,21.155223291316222,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
24795,COQ3,2.363403579,0.1341248057,D8L4Y_90min,protein_coding,17.62092825905954,4.139218021385603,19.630873576407783,18.473422019700205,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
27703,PNISR,1.630372876,0.2229571435,D8L4Y_90min,protein_coding,7.31249445703452,2.870363626002298,180.3586513365572,179.6740951136841,NA,Initiator,NA,NA,NA,chr6:99425307-99425308,NA,NA,NA
68924,TSTD3,2.548329016,0.3458138331,D8L4Y_90min,protein_coding,7.369077729354719,2.8814840713495053,66.70302943488468,64.74427373894258,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
89404,USP45,0.7900701486,0.3191488902,D8L4Y_90min,protein_coding,2.4755534888587247,1.307751121700615,117.00530848815379,113.14447609389585,NA,GC_box,NA,NA,NA,chr6:99515417-99515418,NA,NA,NA
26439,CCNC,2.158993,0.2640911184,D8L4Y_90min,protein_coding,8.175182160915867,3.031250877365709,141.59826236512527,136.2760143036465,NA,GC_box,NA,NA,NA,chr6:99568659-99568660,NA,NA,NA
8805,PRDM13,0.09411134615,0.100104974,D8L4Y_90min,protein_coding,0.9401265730312262,-0.08907308917006777,0,0,no promoter information,NA,NA,NA,NA,NA,NA,NA,NA
