,EXPERIMENT,WELL,CELL,DRUG,DRUG_TIME_MINUTES,SIRNA,PRIMARY,SECONDARY,TIME_IN_AUXIN,TotalNumberCells,RFP_561_Intensity,RFP_Intensity_BGS,RFP_Intensity_FC,GFP_488_Intensity,GFP_Intensity_BGS,GFP_Intensity_FC
150,250908_mACmChPOLR2A_ARMC5,J14,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2949,264.2258698661879,115.79457376839795,1.5336061319981062,695.2250524352531,448.23180594756536,1.648590791826619
151,250908_mACmChPOLR2A_ARMC5,J15,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,3000,269.0981784420679,120.66688234427792,1.5981359460108227,742.8942767887859,495.9010303010981,1.8239175831876595
152,250908_mACmChPOLR2A_ARMC5,J16,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2997,259.3100814170164,110.87878531922647,1.4685004619834348,704.0243779742376,457.03113148654984,1.6809545974855853
153,250908_mACmChPOLR2A_ARMC5,J17,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,3243,263.99229686457966,115.5610007667897,1.5305126451802171,700.4797738359952,453.4865273483074,1.667917589255829
154,250908_mACmChPOLR2A_ARMC5,J18,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2932,263.09094162107635,114.6596455232864,1.5185749188813138,702.2376449545031,455.24439846681537,1.6743830165207767
155,250908_mACmChPOLR2A_ARMC5,J19,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2943,266.26873645676204,117.83744035897209,1.5606622593121962,700.5624336190726,453.56918713138487,1.6682216108701537
156,250908_mACmChPOLR2A_ARMC5,J20,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2405,268.31499132779766,119.8836952300077,1.5877632616797843,726.1436417476999,479.15039526001215,1.7623089638983513
157,250908_mACmChPOLR2A_ARMC5,J21,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,3257,270.5174115489739,122.08611545118393,1.6169325486896242,726.0421059219743,479.04885943428656,1.7619355164430155
160,250908_mACmChPOLR2A_ARMC5,K04,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2813,222.8358432154673,74.40454711767734,0.9854284703913608,501.80471133056807,254.81146484288027,0.9371932759295667
161,250908_mACmChPOLR2A_ARMC5,K05,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2194,228.3287638511699,79.89746775337994,1.058177792707114,513.3377281095944,266.34448162190665,0.9796115626544248
162,250908_mACmChPOLR2A_ARMC5,K06,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2533,224.67125060250638,76.23995450471642,1.0097369671703866,510.02838856866595,263.0351420809782,0.9674398545743413
163,250908_mACmChPOLR2A_ARMC5,K07,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2775,224.00152498327046,75.5702288854805,1.0008669892172681,498.0894835867487,251.09623709906091,0.9235287162826864
164,250908_mACmChPOLR2A_ARMC5,K08,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2937,228.55767786829406,80.12638177050411,1.06120957501726,518.6869583016078,271.69371181392,0.9992859621970261
165,250908_mACmChPOLR2A_ARMC5,K09,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2799,227.6217190011246,79.19042290333465,1.0488135515139478,516.4381807318821,269.4449342441943,0.9910149873462373
166,250908_mACmChPOLR2A_ARMC5,K10,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2994,222.62408052716185,74.1927844293719,0.9826238436567507,515.3884847007153,268.3952382130275,0.987154218904024
167,250908_mACmChPOLR2A_ARMC5,K11,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2308,223.40717161102955,74.9758755132396,0.992995256142232,501.39611809845036,254.40287161076256,0.9356904753002184
168,250908_mACmChPOLR2A_ARMC5,K12,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2722,222.2294631309437,73.79816703315376,0.9773974531710989,496.0954257151816,249.1021792274938,0.9161945971911477
169,250908_mACmChPOLR2A_ARMC5,K13,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2443,225.15008897032948,76.71879287253952,1.0160787967849438,509.37932531558454,262.38607882789677,0.9650526083143822
170,250908_mACmChPOLR2A_ARMC5,K14,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2808,222.692053123991,74.26075702620105,0.9835240861112332,494.37453606263466,247.38128957494686,0.9098651872802622
171,250908_mACmChPOLR2A_ARMC5,K15,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2938,222.7809325268846,74.34963642909466,0.9847012224212524,499.94381958938305,252.95057310169526,0.9303489401452768
172,250908_mACmChPOLR2A_ARMC5,K16,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2763,219.34797326293517,70.91667716514522,0.9392344340670522,491.40538685957375,244.41214037188595,0.8989446948681327
173,250908_mACmChPOLR2A_ARMC5,K17,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,3144,221.55942456624757,73.12812846845762,0.9685233305066943,489.06530880685995,242.07206231917215,0.8903379180203718
174,250908_mACmChPOLR2A_ARMC5,K18,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2379,221.6793533028584,73.24805720506845,0.9701116903052892,502.9127795558044,255.91953306811658,0.9412687365474907
175,250908_mACmChPOLR2A_ARMC5,K19,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2873,222.59878639373275,74.1674902959428,0.9822888431738436,509.8379036484256,262.8446571607378,0.9667392534984622
176,250908_mACmChPOLR2A_ARMC5,K20,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2822,219.4979674895102,71.06667139172023,0.9412209871338638,502.4157977401839,255.4225512524961,0.9394408438498604
177,250908_mACmChPOLR2A_ARMC5,K21,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,0.0,2284,223.68902250461895,75.257726406829,0.9967281448662096,511.63393353198325,264.6406870442954,0.9733450282083115
